FIPS,name,IDC_loss,IDC_econ_loss,IDC_job_loss
19093,Ida County,4418.560618025061,11052.25977242739,0.0371863492262561
19095,Iowa County,934646.7066709787,2226937.252334089,7.5756411435498
19097,Jackson County,34749.0861766294,83096.75236874883,0.28321123857050073
19099,Jasper County,76148.77727274255,181669.48194203153,0.6249699670262335
19101,Jefferson County,24693.013316022123,59402.16626623476,0.206818651741939
19103,Johnson County,23846391.284695655,56811642.433677286,193.18493638196875
19105,Jones County,174311.58341962087,416408.44661116606,1.420559117885492
19107,Keokuk County,43261.945910103015,103360.9883882189,0.35223673013518236
19109,Kossuth County,23304.311263712865,56798.74700052991,0.19945773426544366
19111,Lee County,103983.81055720734,247806.3965342326,0.844488932014304
19113,Linn County,3103435.5180803956,7387755.335785177,25.192754454054683
19115,Louisa County,175128.5491219101,418118.09327399265,1.4227263261971705
19117,Lucas County,16111.117022780889,38739.88741458736,0.13209178080798148
19119,Lyon County,8436.464917611198,23196.87136638481,0.07197704688853039
19121,Madison County,29592.709735148637,70607.63597685499,0.24027962724562185
19123,Mahaska County,59761.86803564048,143180.21029964506,0.49125149945156926
19125,Marion County,55735.42684647084,133111.10283722752,0.4559623767791423
19127,Marshall County,99969.56120085811,240187.4234764798,0.8227049901573995
19129,Mills County,65114.27608919349,167361.62474380693,0.6002656940969624
19131,Mitchell County,33139.62428150172,80913.49923764404,0.2893661494799109
19133,Monona County,11884.371700047293,30016.64510543064,0.10354052029589982
19135,Monroe County,14958.286147366027,36574.21716417055,0.12774888125944553
19137,Montgomery County,17895.063252822012,46763.41572415756,0.16402912705470846
19139,Muscatine County,881273.9028009902,2094518.7415204106,7.123092060241945
19141,O'Brien County,5165.291640679476,14495.949683669725,0.04564075424226718
19143,Osceola County,1371.1975429177808,4286.14179060002,0.01179861877450997
19145,Page County,80695.85625586307,205520.6702748784,0.7306054483791217
19147,Palo Alto County,4748.753212741159,13274.991968389526,0.04200047892334615
19149,Plymouth County,27128.82457334723,66909.83837045383,0.22797729219586785
19151,Pocahontas County,8082.967225621968,19772.980979383523,0.06735008461268277
19153,Polk County,1028322.516574631,2471890.926367605,8.473530390915633
19155,Pottawattamie County,668761.0152527487,1717598.3130161162,6.156514865539324
19157,Poweshiek County,97557.98036166861,229663.98906540746,0.7827779879048395
19159,Ringgold County,12245.29909967024,29227.9064860634,0.09943763340737707
19161,Sac County,5061.028556260882,13041.731463214255,0.042614701060562275
19163,Scott County,660409.5228896111,1573980.7871907682,5.37263578482534
19165,Shelby County,16387.4994895089,40611.89282305015,0.1409059119344866
19167,Sioux County,34377.69484155621,91053.3492905967,0.29806840764898723
19169,Story County,1512562.9151861088,3604535.7631905386,12.271528340025393
19171,Tama County,61975.22569211706,149955.95432348043,0.5132859409211469
19173,Taylor County,9260.650432304416,22191.597306279575,0.07558475773534105
19175,Union County,40281.766149222036,96672.68116524474,0.33338006415471516
19177,Van Buren County,9584.383773607708,23030.154158350924,0.07835969562966219
19179,Wapello County,45900.599071632845,110556.95280081814,0.3793235901580737
19181,Warren County,106342.03699756834,255512.77361705303,0.8799101860374052
19183,Washington County,1399781.2488577692,3334874.42584289,11.340992763017184
19185,Wayne County,16658.256819013506,39619.72669292049,0.13640646094638073
19187,Webster County,45788.035494918986,110110.05314461242,0.3760496660962457
19189,Winnebago County,17540.368484640316,43006.91485812229,0.15656019352636058
19191,Winneshiek County,45436.68724905583,110684.18389590757,0.3947191127073198
19193,Woodbury County,115388.46197725175,292329.11305938626,0.9839160747732638
19195,Worth County,20142.460123981404,49184.815270711166,0.17734807579969836
19197,Wright County,11892.783288368764,30392.4082397423,0.10348070409049147
20001,Allen County,3791.0147235158674,10631.50666881639,0.031846732474763564
20003,Anderson County,54.980262003202725,154.1948215100483,4.618342008269029e-4
20005,Atchison County,80009.39477295884,220020.3285269266,0.6830191077438569
20007,Barber County,5449.41292456547,14352.427906918216,0.05133671889584961
20009,Barton County,201917.0823989064,482156.3431945173,1.7939136550541703
20011,Bourbon County,28141.8346006603,78921.9284163133,0.23642693526181238
20013,Brown County,54378.996117377974,152461.61871988417,0.4570555880389328
20015,Butler County,62543.16739068858,174039.87239854652,0.5386151640723972
20017,Chase County,14944.12619528244,41908.264114936246,0.12553432378368434
20019,Chautauqua County,51.185538177976014,143.55233379551768,4.2995852069499854e-4
20021,Cherokee County,11841.818345442996,32903.9298794306,0.10084728760770476
20023,Cheyenne County,1652.2528763945475,4629.977329733527,0.013894423747206428
20025,Clark County,23508.40825798039,65930.47546978724,0.1974706293670353
20027,Clay County,11830.435230144985,33603.58473369886,0.10327769396695237
20029,Cloud County,9677.531605783002,27106.480146416605,0.08199838104525475
20031,Coffey County,17258.028310800677,48124.10682354035,0.14527809130687672
20033,Comanche County,1587.0606158833054,4450.98876352205,0.013331309173419768
20035,Cowley County,41915.74560566321,117477.98219301694,0.3525193297905122
20037,Crawford County,15319.619493681786,43315.851456595374,0.13444427105263382
20039,Decatur County,1966.6079884996243,5507.755243769647,0.016550506274381302
20041,Dickinson County,43535.626394063846,122272.31422986319,0.36938651028290337
20043,Doniphan County,4820.713653883226,12918.11791361374,0.04116807386843702
20045,Douglas County,2657037.156409074,7430754.107465493,22.404837567518616
20047,Edwards County,2441.8429560664645,6848.267451768494,0.020511480830958304
20049,Elk County,104.22047597429555,323.945441621903,8.945859395327879e-4
20051,Ellis County,42465.863357655755,119474.36540691194,0.35999962815438113
20053,Ellsworth County,11570.018120428696,30886.14716477106,0.09952916995181448
20055,Finney County,19703.6537223009,55373.80316133235,0.17124625686795683
20057,Ford County,35989.04851102937,100255.89032040391,0.30534036222227606
20059,Franklin County,45528.91049891199,127010.54848220476,0.3842405568910184
20061,Geary County,104867.32141374619,294431.368042682,0.8848998330610237
20063,Gove County,145.52825799583854,435.94882508970363,0.001257070894005977
20065,Graham County,4128.293913628227,11558.769755926027,0.03475516680193825
20067,Grant County,7765.758984066259,21843.88084964735,0.068210264732165
20069,Gray County,1075.046804918983,3064.3567945313525,0.009925124598996152
20073,Greenwood County,308.1499622173678,848.2402497921204,0.002661040693871157
20075,Hamilton County,6.112764005700661,23.065808073436873,5.0082597019959355e-5
20077,Harper County,1706.507578431272,4748.856802935262,0.014321414661772539
20079,Harvey County,64313.22039983418,180799.1545684798,0.5469388646559967
20081,Haskell County,202.28642858980146,515.3715343452747,0.0017772064778721235
20083,Hodgeman County,3846.9813821907137,10820.700619965888,0.0323337775517507
20085,Jackson County,7567.337241600517,21016.143791792547,0.06374380622478759
20087,Jefferson County,121234.85210975497,338497.1608758328,1.0201057970414655
20089,Jewell County,4178.051702084818,11716.241463684168,0.03514217821101848
20091,Johnson County,11131000.53180405,30600361.014248062,94.29074794907194
20093,Kearny County,106.25276818260693,298.24546999622044,0.001059491902765888
20095,Kingman County,2737.14505625704,7646.377751883418,0.023548625688366222
20097,Kiowa County,5339.979810992875,14976.233357624655,0.04485583041234016
20099,Labette County,8243.867537723097,22749.922671971766,0.07244663594232512
20101,Lane County,3.794723825226709,10.642487714530631,3.187568013190436e-5
20103,Leavenworth County,244866.3832607447,667846.4748186755,2.0815037584367757
20105,Lincoln County,1602.9109905142973,4495.441910852465,0.013464452320320099
20107,Linn County,238.3744439116788,651.5882838602439,0.0021393896560736167
20109,Logan County,5397.726961659384,15138.188053097321,0.045340906477938835
20111,Lyon County,60039.987211207736,167645.0331521289,0.5121083884968864
20113,McPherson County,41242.846328080675,114184.10605688032,0.3536399529340493
20115,Marion County,11079.637734793847,30768.306597613016,0.09377242624004054
20117,Marshall County,9914.116043257065,27906.633377000104,0.08471803241498034
20119,Meade County,3.794723825226709,10.642487714530631,3.187568013190436e-5
20121,Miami County,220827.1727403136,615334.8687018112,1.8637599560884177
20123,Mitchell County,29611.421803857775,83471.22724959842,0.25263798118613984
20125,Montgomery County,17689.802138705963,49722.64342521454,0.16237471764186398
20127,Morris County,17257.512206918454,48542.085341360915,0.1463941852045969
20129,Morton County,2288.40716869648,6103.179373729536,0.019012785459780263
20131,Nemaha County,22279.876396752607,56532.33976251107,0.19544183826580858
20133,Neosho County,7017.3196855107435,19404.17547739214,0.059285466978380164
20135,Ness County,23414.364622186582,65666.72551467539,0.19668066282636731
20137,Norton County,2472.560488637942,6934.464813490958,0.020801368977512728
20139,Osage County,72666.65594499143,203701.52065102692,0.6216848428006109
20141,Osborne County,888.5371882651336,2492.0327197974166,0.007520755917418464
20143,Ottawa County,10347.416759164795,29025.756330388853,0.08691703615635635
20145,Pawnee County,50351.96697016803,141214.337662834,0.42295768954191926
20147,Phillips County,1163.2483849757539,3191.72209666257,0.009949591889600278
20149,Pottawatomie County,256414.2622262787,719195.715061097,2.165705406723277
20151,Pratt County,2943.7185909368172,8320.23380537672,0.027705125429877686
20153,Rawlins County,852.5951360203151,2391.144567687394,0.007161799142570647
20155,Reno County,49798.371566643415,140178.05665145244,0.4245041998441837
20157,Republic County,7606.399297615309,21060.0467966003,0.06544409145773986
20159,Rice County,125.21841017021818,347.3348253119174,0.0010673342309220606
20161,Riley County,1031287.2367831533,2891853.95347857,8.66429340886311
20163,Rooks County,2080.3334008505312,5591.9710533349835,0.017388289126391746
20165,Rush County,882.7063178344825,2475.5928430525005,0.0074147330698096535
20167,Russell County,8593.912377378207,23386.152512292,0.0705761836493556
20169,Saline County,105500.58274488567,294352.3185314727,0.888520150982452
20171,Scott County,904.7810369666133,2543.424731388122,0.007598896089891626
20173,Sedgwick County,550051.8019885336,1548705.8835921814,4.7505149969699545
20175,Seward County,4272.733535278962,11290.949684662466,0.031128144645132697
20177,Shawnee County,505893.044473231,1403479.535881374,4.295869419807581
20179,Sheridan County,971.7573077384262,2755.084090899693,0.00853783232289771
20181,Sherman County,3387.752727433694,9497.152973930806,0.02853083302443435
20183,Smith County,2592.812933183229,7212.495831391553,0.021879574465112368
20185,Stafford County,25367.23090102016,71187.70580312362,0.21367779144310958
20187,Stanton County,415.0896766048702,1339.4696884720317,0.005098203310780712
20189,Stevens County,147.9039993753628,409.0563352839277,0.0012876365224294148
20191,Sumner County,14447.71897421396,41372.25417428483,0.12932215292990293
20193,Thomas County,2612.98899873277,7328.25486069617,0.02194910758935527
20195,Trego County,918.7410361165021,2610.462164344814,0.008028153468239912
20197,Wabaunsee County,7364.671335751671,20651.31395451804,0.061866902963625875
20201,Washington County,8068.80239637109,22628.32036131739,0.0677790944361656
20203,Wichita County,21.81040750887213,61.216895839706595,2.1506829602854e-4
20205,Wilson County,2144.5532707238003,6026.921746750556,0.018588165407271418
20207,Woodson County,998.053437206588,2751.4089903643344,0.008437079848011302
20209,Wyandotte County,1298819.0014547433,3567937.087568974,11.031599037667952
21001,Adair County,50545.09163252823,131358.8707488467,0.453690172167784
21003,Allen County,43883.0869250641,115502.80823043051,0.4175372586150611
21005,Anderson County,233184.25753445295,598545.3998865114,2.1313765526725206
21007,Ballard County,13648.734131843023,35482.71148458698,0.12218033209811804
21009,Barren County,107376.46037001594,281601.92868182494,1.006845415015155
21011,Bath County,102524.02493218912,266571.85510276083,0.9203888658582344
21013,Bell County,72340.27757199814,187682.63788468286,0.6456324653970686
21015,Boone County,1750202.4893343095,4553677.720269812,17.486563116400625
21017,Bourbon County,228569.51080544697,592642.8399568425,2.044400126308339
21019,Boyd County,104832.54569301059,273756.0016950458,0.9212058567126871
21021,Boyle County,275984.8092320564,715959.8454421082,2.4689889880977285
21023,Bracken County,24970.153458010813,64898.97926462976,0.2314681446886528
21025,Breathitt County,5166.246349057753,14418.061589968645,0.057167613125723896
21027,Breckinridge County,59104.83628990289,153344.1766857893,0.527773285475153
21029,Bullitt County,642017.7046184618,1666667.2310411907,5.729551429694989
21031,Butler County,38443.478909479585,102133.93586296252,0.3815186501440817
21033,Caldwell County,4339.91029692623,11495.092177338312,0.04246983395961833
21035,Calloway County,48438.69020122979,126447.84199729918,0.4410711921507196
21037,Campbell County,2247752.93774171,5847535.665737312,22.662637656352928
21039,Carlisle County,5639.228850850966,14631.643358387848,0.050203160988528436
21041,Carroll County,24853.96358000628,64473.18521075642,0.23809798753794076
21043,Carter County,17121.352833505123,44656.81061991486,0.15338539110373112
21045,Casey County,18005.79600384283,46715.240434818326,0.1602823576174391
21047,Christian County,206924.7930856809,551600.1694324431,2.054391984541561
21049,Clark County,504090.6954698788,1307095.863976562,4.49692084183227
21051,Clay County,98252.51711783094,254885.94149912245,0.8745530560581412
21053,Clinton County,17732.962710831685,46004.111897959236,0.15782336812640202
21055,Crittenden County,11902.892418206644,30879.540381324914,0.10593769624093212
21057,Cumberland County,21473.434737135536,55921.16631603238,0.1949907410352169
21059,Daviess County,93496.87375030873,244669.0636475898,0.8522232817679204
21061,Edmonson County,52592.92496090024,137427.14852523984,0.48444913832340475
21063,Elliott County,19115.253694418017,49666.30179246625,0.17002118703157953
21065,Estill County,94369.41043600779,245844.01102905543,0.8494370465571031
21067,Fayette County,15302758.659606224,39646251.03660787,136.361991089224
21069,Fleming County,82365.80016499136,215360.52036460442,0.7517085853293628
21071,Floyd County,42718.846806670605,110868.19716961638,0.38191386704981084
21073,Franklin County,376206.7543694699,976349.4661226622,3.370983604788466
21075,Fulton County,3052.3190655424364,8691.823066666333,0.030802304529635092
21077,Gallatin County,45139.50576650559,116810.44020404384,0.41825480262920467
21079,Garrard County,189275.9963310287,491423.0909533898,1.7075302485066823
21081,Grant County,103293.5194090491,268283.0168923943,0.9903228665424207
21083,Graves County,70068.50262499333,184236.86372240854,0.6563529050127913
21085,Grayson County,60994.313493413756,156213.12312767794,0.5418787143802429
21087,Green County,38144.87392198478,99245.8920473931,0.3442111366246004
21089,Greenup County,73111.75272584739,190039.14269340277,0.6500638313635335
21091,Hancock County,3713.696996864898,10062.669284245025,0.038085191550425265
21093,Hardin County,273021.3565252097,709968.95918376185,2.46131236330891
21095,Harlan County,45830.53316253471,118989.44576522362,0.4080275532655563
21097,Harrison County,88800.24293666209,233922.46521028187,0.8119772730777857
21099,Hart County,110069.25397682624,286727.2966463206,0.9990344157870948
21101,Henderson County,45799.9375915693,119858.64704716556,0.42115230708369866
21103,Henry County,93705.10228703867,243179.8411056916,0.8364854288418834
21105,Hickman County,960.3744463424107,2573.6885652904202,0.009357377193027228
21107,Hopkins County,84460.11064199902,220984.63421609285,0.7813648389496962
21109,Jackson County,35103.448107786375,91070.97968516979,0.312507465243771
21111,Jefferson County,12540140.012919964,32535162.8893336,111.90104410565552
21113,Jessamine County,1306320.7249233315,3390488.075924557,11.6666888966049
21115,Johnson County,28626.664843360217,74267.7313729583,0.2547616493550337
21117,Kenton County,2958451.9637826555,7692799.141171119,29.70170825176674
21119,Knott County,18127.472041294437,47042.48823744802,0.16131453991656736
21121,Knox County,36919.20268023382,95839.69738797491,0.3289018252063959
21123,Larue County,88141.61767367579,228741.33946370313,0.7852027531905246
21125,Laurel County,250327.1668874633,648574.2379369469,2.2283593235446912
21127,Lawrence County,31898.068713445857,82944.57058022315,0.2826011103374006
21129,Lee County,17430.263482126098,45217.06960832665,0.15516193205925577
21131,Leslie County,28856.146633034412,74868.26329049941,0.2585737295671422
21133,Letcher County,18193.821585890022,47179.296373426936,0.16193963038837045
21135,Lewis County,29057.569309399416,75507.38697074486,0.2703754627767471
21137,Lincoln County,112093.57979397877,290968.266496431,1.0144692404405649
21139,Livingston County,4082.565156280554,10645.868015711801,0.0376098349676267
21141,Logan County,105423.67017190106,281273.5622028517,1.0398884320234356
21143,Lyon County,18651.232816268424,50020.1747138718,0.19314840473319417
21145,McCracken County,104607.36672811763,275172.9796633558,0.9806549908155803
21147,McCreary County,41890.34385304376,109177.86043014104,0.3810254548555141
21149,McLean County,9087.82448632044,23589.490609210927,0.081098413767834
21151,Madison County,1201068.5648699733,3116071.7917646193,10.710523594056587
21153,Magoffin County,18534.873347342113,48068.96286618526,0.16530593293594537
21155,Marion County,54816.17859500766,142279.46140906969,0.4913527207176867
21157,Marshall County,21756.501586176022,57473.70984473795,0.21366514335258632
21159,Martin County,10768.730063902643,27965.966585004386,0.09630408412616867
21161,Mason County,123083.35087169257,319037.8175963167,1.113187445876049
21163,Meade County,132063.97356855453,343636.55245789216,1.1874058749075385
21165,Menifee County,31456.95477223608,81744.94723925274,0.2842211543165339
21167,Mercer County,135678.80721155237,351290.9862144669,1.215631372454812
21169,Metcalfe County,24637.198476940775,65089.11270667881,0.23849892356209215
21171,Monroe County,21790.232625428016,56768.578922673434,0.1978517505688344
21173,Montgomery County,310905.77961244155,808436.6422545075,2.804886900792486
21175,Morgan County,11922.251601845755,30557.705501790675,0.11744145786129875
21177,Muhlenberg County,49075.96922783776,128035.28793499024,0.4535808075312358
21179,Nelson County,230474.5162759524,601710.3844486676,2.07601667297802
21181,Nicholas County,55293.230504465784,143450.01422691383,0.4937106571323458
21183,Ohio County,29231.776679224782,76376.78850551014,0.2685100780644589
21185,Oldham County,878567.7803151353,2280391.680158564,7.8419471701823
21187,Owen County,25376.436067105646,65971.63082685087,0.24195899661589282
21189,Owsley County,2313.515010276824,8795.39946585416,0.019511581956952493
21191,Pendleton County,114144.49055234432,296638.5090601282,1.12099484904875
21193,Perry County,46268.62971058074,120021.06145543643,0.4144579529960934
21195,Pike County,141334.2104852106,366671.4626783068,1.2579327184564393
21197,Powell County,58906.18096654318,152746.40661311013,0.5267382374948791
21199,Pulaski County,92124.9510666398,240188.8786391354,0.8318904743619681
21201,Robertson County,1794.4496847669288,4655.646283376642,0.017864955628313594
21203,Rockcastle County,26260.699221520445,68127.37190089186,0.233720223071532
21205,Rowan County,214392.04723319458,556561.6522898308,1.944447726396641
21207,Russell County,10655.062002732235,27626.89781777311,0.09485282869261705
21209,Scott County,863928.9610933459,2237639.229875842,7.738028648636679
21211,Shelby County,284456.2481858149,739218.9297117526,2.5463594732683292
21213,Simpson County,64832.65452571362,170115.77658042,0.6144762381590314
21215,Spencer County,109512.28847748887,284568.42412844254,0.9823321880966274
21217,Taylor County,26668.880335480066,69187.74795476072,0.23736754655871178
21219,Todd County,30092.868626771582,80016.40999804514,0.29919457960404916
21221,Trigg County,26031.196763903463,69618.89738534445,0.26609027087522835
21223,Trimble County,13697.584863217777,35541.15369518656,0.12191132881829972
21225,Union County,10790.541479447376,28369.830195653078,0.10448602061435337
21227,Warren County,353109.2905189581,933342.1855542944,3.4379289436324187
21229,Washington County,25560.220474249865,66775.78802218323,0.23518063639260478
21231,Wayne County,47947.9040089407,124526.87554192159,0.42846286203824435
21233,Webster County,4232.097313987627,11213.812456347054,0.04150414376168405
21235,Whitley County,31126.577589388333,80741.70173018624,0.27892735555605974
21237,Wolfe County,488.62842016313977,1267.6345675715827,0.004348792939451944
21239,Woodford County,830245.9470720475,2153437.2733780914,7.39382300948861
22001,Acadia Parish,72706.0896145616,202336.97544907572,0.7728422002871822
22003,Allen Parish,24177.569044000316,73221.5907863185,0.27885842034452707
22005,Ascension Parish,547652.0311589774,1510764.0505158887,5.7763419773480384
22007,Assumption Parish,44306.52444874379,122227.64976495312,0.4669240695856691
22009,Avoyelles Parish,20860.541638146104,55589.62997426208,0.20959527527482155
22011,Beauregard Parish,15846.033353864581,44619.45144455238,0.17034310953739618
22013,Bienville Parish,25881.256473678157,71847.86405141308,0.2736686724681307
22015,Bossier Parish,588734.8964688556,1621236.4450925395,6.19118818787633
22017,Caddo Parish,2110658.6749268402,5803486.981923517,22.18015843309637
22019,Calcasieu Parish,114017.80554841417,328646.13875725,1.2457372211887914
22021,Caldwell Parish,5197.243390896516,14732.555255021965,0.0556636913449639
22023,Cameron Parish,988.7773011128488,2712.4006502783373,0.010256387968003856
22025,Catahoula Parish,5864.352864062552,16142.964370959824,0.0614744658389753
22027,Claiborne Parish,24158.656560464522,66377.47982664347,0.2504793648974359
22029,Concordia Parish,3832.129699662125,11008.551079419378,0.0420034677952098
22031,De Soto Parish,77571.8798323551,214915.41082120483,0.8207725300309805
22033,East Baton Rouge Parish,4658569.420121221,12832339.27742699,49.02947656809917
22035,East Carroll Parish,3809.6796290943153,10951.198271226714,0.04180917581210994
22037,East Feliciana Parish,49707.937346862,137185.5773764052,0.5231324304584642
22039,Evangeline Parish,36302.96875106924,101650.71918798001,0.38782804961647005
22041,Franklin Parish,8088.177078671903,22209.460000512794,0.0841649285187308
22043,Grant Parish,7254.364505812406,20923.938607309075,0.07851496995168702
22045,Iberia Parish,48761.171131162366,135347.78116101425,0.5157168466085766
22047,Iberville Parish,146532.41412552164,402744.9906734386,1.5382234888275421
22049,Jackson Parish,8749.546667264744,24886.749199284357,0.09444956084672694
22051,Jefferson Parish,5586012.496325404,15360240.358137969,58.694229812745036
22053,Jefferson Davis Parish,12375.796070635784,35281.61915270897,0.13469562714202982
22055,Lafayette Parish,309791.7080012852,858918.987223469,3.2803532979961902
22057,Lafourche Parish,182736.25478612084,502501.4196024067,1.9183209503407526
22059,La Salle Parish,6232.331617808963,17147.65625454477,0.06538136639210854
22061,Lincoln Parish,26748.600582072624,74693.66275230156,0.2833463925115914
22063,Livingston Parish,522305.96393737395,1436778.2396861054,5.484127357948786
22065,Madison Parish,2985.1387523257026,8288.237373750739,0.030968310228936733
22067,Morehouse Parish,9842.55560437083,28096.238354969526,0.10612338576832178
22069,Natchitoches Parish,42783.24540352539,124756.01347726649,0.47405557117507874
22071,Orleans Parish,11509503.379108172,31632094.19399428,120.84554014259578
22073,Ouachita Parish,113822.86251740066,316485.94854326657,1.2010780481925891
22075,Plaquemines Parish,78105.05415055368,214756.19660022156,0.8194006261298048
22077,Pointe Coupee Parish,69845.70724176962,191953.0484380564,0.7334413444651429
22079,Rapides Parish,96748.70048997381,284382.50839854125,1.0813808250959265
22081,Red River Parish,11851.872115792037,33455.96714133829,0.12717594923731904
22083,Richland Parish,12972.006337640832,34467.81205661887,0.13346693651219732
22085,Sabine Parish,13918.841529001294,38450.93632414501,0.14631091210274905
22087,St. Bernard Parish,317771.25022813724,871942.9150396412,3.3284863144075523
22089,St. Charles Parish,315838.00679992954,868585.8442197758,3.315297884800971
22091,St. Helena Parish,8170.730167309796,22450.72565347485,0.08579169278317562
22093,St. James Parish,35615.57500612696,97557.90208596263,0.3705003831720242
22095,St. John the Baptist Parish,234929.45211135483,646905.9233801248,2.4714389795636746
22097,St. Landry Parish,86496.1619717872,239158.17656730855,0.9091892403460281
22099,St. Martin Parish,76651.43220090067,213171.90100821102,0.8147491586388506
22101,St. Mary Parish,49480.02768751797,137787.7913364728,0.5247598067457735
22103,St. Tammany Parish,1401085.5102867286,3861895.4682817333,14.747918159862895
22105,Tangipahoa Parish,242313.7038829478,673024.506786356,2.572440091950143
22107,Tensas Parish,2332.8969660778803,6430.122842254825,0.024435567168886837
22109,Terrebonne Parish,80630.82647266505,220891.99176272235,0.8433073897664602
22111,Union Parish,10127.085640644436,28263.74677295996,0.10712891548536407
22113,Vermilion Parish,52961.40838785378,147959.44335649247,0.5568946757018483
22115,Vernon Parish,22214.490220268035,62972.966522306815,0.23051663019491095
22117,Washington Parish,298493.29531867645,822858.6415104787,3.140776497577711
22119,Webster Parish,105448.27510491415,290790.5086560494,1.1072321071107096
22121,West Baton Rouge Parish,159938.82026924915,440803.6877158778,1.686112203893913
22123,West Carroll Parish,1943.722403587543,5375.673001020539,0.020462865931577045
22125,West Feliciana Parish,36772.01242186923,101191.85025796728,0.3821759747616486
22127,Winn Parish,8024.211637631309,23585.9512440593,0.0892698497417298
23001,Androscoggin County,418018.5045136072,950160.3731540783,3.7243868748416733
23003,Aroostook County,101800.40866360192,234797.29998465136,0.9649331181323089
23005,Cumberland County,3772584.04028565,8628162.42069462,35.32077292297461
23007,Franklin County,150750.7376458013,346320.3460595999,1.4398427841579708
23009,Hancock County,17506216.91423225,40174135.629199356,168.039055799276
23011,Kennebec County,431409.3853786038,980159.1378364512,3.809642676754245
23013,Knox County,200309.98011862522,461240.8134122677,1.9188944879036836
23015,Lincoln County,191799.02360530765,436192.3411375844,1.733909717233083
23017,Oxford County,176535.12558725654,408870.521656649,1.64082934995198
23019,Penobscot County,2139441.189746146,4911383.278905065,20.482174851980954
23021,Piscataquis County,127971.33690081169,293456.6936443725,1.2064384136793167
23023,Sagadahoc County,137510.8305654567,313021.72245509346,1.2442398093798126
23025,Somerset County,189170.06294287293,434743.8080138554,1.7974422531267253
23027,Waldo County,286267.6063719682,656237.1689774069,2.7389602633880687
23029,Washington County,902318.1637192757,2070766.1161966834,8.654752057641348
23031,York County,1540795.307860783,3531064.790852766,14.198310650849539
24001,Allegany County,152727.61686497545,352629.06434849027,1.3202491998616173
24003,Anne Arundel County,12627067.878482537,26217177.91795189,104.880003089023
24005,Baltimore County,69036910.47090131,150280187.92679065,605.6779261967159
24009,Calvert County,680900.6616909758,1277987.6221132805,5.084218066873436
24011,Caroline County,237121.90924955942,498820.5329148171,1.9396580930389742
24013,Carroll County,3233187.444333793,7049899.550345955,28.102882259106213
24015,Cecil County,1769835.5424132987,4032191.4755970063,13.433691016906188
24017,Charles County,1327895.1153834292,1600151.9726912929,6.293486448652478
24019,Dorchester County,839770.534250349,1818088.3488373354,7.267667844943966
24021,Frederick County,2868388.6981087835,6053147.063904688,24.05575175843668
24023,Garrett County,133349.44593028177,289703.5009207377,1.1672099742151831
24025,Harford County,7403268.321646975,16118817.244134385,64.59661040867749
24027,Howard County,16360859.094447564,34817011.38892805,140.17965893803466
24029,Kent County,179744.93920184148,402402.09121293726,1.5221399221388057
24031,Montgomery County,18059376.725832473,29971115.843702618,119.63388607715612
24033,Prince George's County,14974839.41828484,19269627.739579823,76.78336420933626
24035,Queen Anne's County,302110.9620666993,618412.1029923735,2.4550763725294176
24037,St. Mary's County,521658.2593488738,935572.6363351702,3.6674095424401756
24039,Somerset County,174203.8752612825,378361.03295043967,1.5198771483950018
24041,Talbot County,226674.5540538839,477533.92521046835,1.8935427026284493
24043,Washington County,749073.6233273161,1614507.687297961,6.2122464654915674
24045,Wicomico County,776535.1178790779,1725970.5845158184,6.640021147742077
24047,Worcester County,113052.81312534942,241260.9606829352,0.9170806396499416
24510,Baltimore city,68612954.48806891,149406825.27528787,601.9071562442001
25001,Barnstable County,4556627.090727833,10231187.319064489,37.309400084958284
25003,Berkshire County,1458989.3296547027,3284826.284079804,11.886308376854132
25005,Bristol County,16411793.835191164,36340625.06243588,133.22694276647357
25007,Dukes County,211659.66510348735,475399.77726736566,1.739038104473773
25009,Essex County,38016866.58503168,85336237.04838088,311.5328781679597
25011,Franklin County,1990205.8541229577,4472304.412986453,16.23304611051342
25013,Hampden County,6629610.456835194,14896690.8333172,53.97078819957273
25015,Hampshire County,4948221.206118006,11109089.66998124,40.520564968098036
25017,Middlesex County,192381729.8276318,431833398.7553294,1577.2360061369673
25019,Nantucket County,155617.72159984816,347810.60935410834,1.2716208229161796
25021,Norfolk County,97931384.1021006,219748232.10228992,802.6476225746467
25023,Plymouth County,27994017.89000138,62794481.91185813,229.2649658095411
25025,Suffolk County,154204506.1645742,346074649.8495745,1263.9102433969913
25027,Worcester County,38568516.47385209,86517180.97723813,315.4846433677464
26001,Alcona County,20696.54732216444,52676.755904736754,0.206839730648155
26003,Alger County,18666.31635592839,47298.17678058158,0.1865937231357142
26005,Allegan County,480302.54914112383,1224731.6541361315,4.804642293040436
26007,Alpena County,29155.76752820298,74019.83325567946,0.2899022336506358
26009,Antrim County,30755.62970808528,80949.52357107,0.30702769695568666
26011,Arenac County,15274.319695724565,38731.86799641812,0.1525418022035238
26013,Baraga County,23570.063254616605,60131.8226208168,0.23671800119027825
26015,Barry County,249409.3523990855,636575.7227850991,2.4950097143024745
26017,Bay County,169710.63925808427,430626.5146290784,1.6975897843019478
26019,Benzie County,23476.05646080815,59611.405035294556,0.23464821465319016
26021,Berrien County,640965.2896272218,1679708.314969395,6.360005803318634
26023,Branch County,91981.01033238391,235036.91707670034,0.9252987967590316
