"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"28013","Calhoun County, MS","Mississippi","MS",40454.121224207,130266.477009665,0.360041678895442
"24900","Carroll County, MS","Mississippi","MS",10912.660960819,35139.903059275,0.097122682551289
"28017","Chickasaw County, MS","Mississippi","MS",15275.1264091096,49187.4954386925,0.135948625041075
"28019","Choctaw County, MS","Mississippi","MS",33496.4824071107,107862.156520644,0.298118693423285
"28021","Claiborne County, MS","Mississippi","MS",13351.415126612,42992.9450697487,0.118827594626846
"32940","Clarke County, MS","Mississippi","MS",12154.0877118496,39137.4262887635,0.108171380635461
"28025","Clay County, MS","Mississippi","MS",58506.2638647973,188396.253484911,0.520705748396696
"17260","Coahoma County, MS","Mississippi","MS",39973.6158807785,128719.199837931,0.355765181338928
"27140","Copiah County, MS","Mississippi","MS",132549.788954966,426824.103775263,1.1796931216992
"28031","Covington County, MS","Mississippi","MS",37156.6257121432,119648.198567005,0.330693968838075
"32820","DeSoto County, MS","Mississippi","MS",2442690.39252236,7865717.06985535,21.739944493449
"25620","Forrest County, MS","Mississippi","MS",480992.79266243,1548846.80895458,4.28083585469563
"28037","Franklin County, MS","Mississippi","MS",14050.4967268438,45244.0605172891,0.12504942086891
"28039","George County, MS","Mississippi","MS",33921.8090335072,109231.752485713,0.301904100398214
"28041","Greene County, MS","Mississippi","MS",12003.9336779043,38653.9146855219,0.106835009733348
"24980","Grenada County, MS","Mississippi","MS",51530.4343221603,165933.356968066,0.458620865467227
"25060","Hancock County, MS","Mississippi","MS",79270.9070519374,255260.563782495,0.705511072762243
"25060","Harrison County, MS","Mississippi","MS",209556.657747166,674794.228932815,1.86505425394978
"27140","Hinds County, MS","Mississippi","MS",2813571.86224404,9059993.96888981,25.0407895739719
"27140","Holmes County, MS","Mississippi","MS",39360.9919738544,126746.487153243,0.350312828567304
"28053","Humphreys County, MS","Mississippi","MS",7023.82718002337,22617.4539003179,0.062512061902208
"28055","Issaquena County, MS","Mississippi","MS",1011.78719416424,3258.0599770488,0.00900490602806174
"46180","Itawamba County, MS","Mississippi","MS",13837.3539815132,44557.7187134343,0.123152450435468
"25060","Jackson County, MS","Mississippi","MS",144833.533118313,466379.037320321,1.28901844475298
"29860","Jasper County, MS","Mississippi","MS",19027.9214122484,61271.885587448,0.169348500569011
"35020","Jefferson County, MS","Mississippi","MS",8415.88044128359,27100.0101558144,0.0749013359274239
"28065","Jefferson Davis County, MS","Mississippi","MS",28704.9397879554,92432.8910329655,0.255473964112803
"29860","Jones County, MS","Mississippi","MS",76838.9469041212,247429.39921639,0.683866627446679
"28069","Kemper County, MS","Mississippi","MS",7523.81495926079,24227.4665412592,0.066961953137421
"37060","Lafayette County, MS","Mississippi","MS",913233.515856665,2940706.88468229,8.12777829112432
"25620","Lamar County, MS","Mississippi","MS",266879.57648255,859379.988049528,2.3752282306947
"32940","Lauderdale County, MS","Mississippi","MS",80933.2358822943,260613.435475395,0.72030579935242
"28077","Lawrence County, MS","Mississippi","MS",18235.313886106,58719.6069330761,0.162294293586343
"28079","Leake County, MS","Mississippi","MS",53034.7280005326,170777.33903811,0.47200907920474
"46180","Lee County, MS","Mississippi","MS",102571.703592614,330291.551603252,0.912888161974263
"24900","Leflore County, MS","Mississippi","MS",31268.3053929903,100687.19483566,0.278287917997614
"15020","Lincoln County, MS","Mississippi","MS",69121.0154366361,222576.857333223,0.615177037386061
"18060","Lowndes County, MS","Mississippi","MS",101602.26433835,327169.856396283,0.90426015261132
"27140","Madison County, MS","Mississippi","MS",1319455.77970891,4248784.81576978,11.7431564394093
"28091","Marion County, MS","Mississippi","MS",31877.3019307611,102648.227014478,0.283707987183773
"32820","Marshall County, MS","Mississippi","MS",98806.6928509018,318167.825506024,0.879379566373026
"28095","Monroe County, MS","Mississippi","MS",35196.1634908367,113335.306353509,0.313245855068446
"24980","Montgomery County, MS","Mississippi","MS",18061.0117255655,58158.3358511278,0.160743004357533
"28099","Neshoba County, MS","Mississippi","MS",40087.1937155429,129084.932276393,0.356776024068332
"28101","Newton County, MS","Mississippi","MS",21162.455238123,68145.3064686873,0.188345851619295
"18060","Noxubee County, MS","Mississippi","MS",14268.8836596436,45947.2891501174,0.126993064570828
"44260","Oktibbeha County, MS","Mississippi","MS",523859.099330594,1686880.77392763,4.66234598404229
"28107","Panola County, MS","Mississippi","MS",94988.1024870216,305871.567453875,0.845394112134492
"38100","Pearl River County, MS","Mississippi","MS",92044.9078562748,296394.174691436,0.819199679920846
"25620","Perry County, MS","Mississippi","MS",24544.71300407,79036.5281829499,0.218447945736223
"32620","Pike County, MS","Mississippi","MS",49077.9695011291,158036.165222007,0.436793928560049
"28115","Pontotoc County, MS","Mississippi","MS",41278.5788811586,132921.316397214,0.367379352042312
"46180","Prentiss County, MS","Mississippi","MS",19959.3079573272,64271.047113889,0.177637840820212
"28119","Quitman County, MS","Mississippi","MS",10267.2462985062,33061.6007324514,0.091378492056705
"27140","Rankin County, MS","Mississippi","MS",1613391.08940571,5195287.0781903,14.3591806957108
"27140","Scott County, MS","Mississippi","MS",65653.0894846559,211409.77515163,0.584312496413438
"28125","Sharkey County, MS","Mississippi","MS",5825.87556700017,18759.9251360248,0.0518502925463015
"27140","Simpson County, MS","Mississippi","MS",94458.0835146974,304164.851248367,0.840676943280807
"28129","Smith County, MS","Mississippi","MS",31785.1954310349,102351.634507561,0.28288823933621
"25060","Stone County, MS","Mississippi","MS",25327.819865551,81558.2137091747,0.225417596803404
"28133","Sunflower County, MS","Mississippi","MS",25135.9713880168,80940.4416619328,0.22371014535335
"28135","Tallahatchie County, MS","Mississippi","MS",14957.4119373442,48164.421801708,0.133120966242363
"32820","Tate County, MS","Mississippi","MS",160344.392593033,516325.61774325,1.42706509407799
"28139","Tippah County, MS","Mississippi","MS",37905.0284562028,122058.133226386,0.337354753260205
"28141","Tishomingo County, MS","Mississippi","MS",18185.0749655471,58557.8323847254,0.161847167193369
"32820","Tunica County, MS","Mississippi","MS",28688.4744729584,92379.8710065107,0.25532742280933
"28145","Union County, MS","Mississippi","MS",38937.7444699316,125383.58617874,0.346545925782392
"32620","Walthall County, MS","Mississippi","MS",12880.627692396,41476.9605762075,0.114637586462324
"46980","Warren County, MS","Mississippi","MS",101601.254120892,327166.603391019,0.904251161675942
"24740","Washington County, MS","Mississippi","MS",76256.8600275042,245555.018944719,0.678686054244787
"28153","Wayne County, MS","Mississippi","MS",26528.6737850186,85425.0882020182,0.236105196686665
"44260","Webster County, MS","Mississippi","MS",41034.2996638223,132134.71191574,0.365205267008018
"28157","Wilkinson County, MS","Mississippi","MS",21984.6693158223,70792.9212977433,0.195663556910819
"28159","Winston County, MS","Mississippi","MS",33126.14354777,106669.62688346,0.294822677575153
"37060","Yalobusha County, MS","Mississippi","MS",58256.2106118904,187591.056008479,0.518480274445824
"27140","Yazoo County, MS","Mississippi","MS",81247.3995348818,261625.075105391,0.723101855860448
"28860","Adair County, MO","Missouri","MO",43988.2137907663,103425.411406926,0.37829863860059
"41140","Andrew County, MO","Missouri","MO",39661.0202930543,93251.2822670838,0.341084774520267
"29005","Atchison County, MO","Missouri","MO",5348.08113384789,12574.4476494734,0.0459934977510918
"33020","Audrain County, MO","Missouri","MO",112865.706993071,265370.679405542,0.970645080140409
"29009","Barry County, MO","Missouri","MO",27031.1443791832,63555.8252379843,0.232467841660976
"29011","Barton County, MO","Missouri","MO",8260.03992977806,19421.0665620221,0.0710363433960913
"28140","Bates County, MO","Missouri","MO",12220.0497444723,28731.8707289827,0.105092427802462
"29015","Benton County, MO","Missouri","MO",8110.85300277963,19070.2971633204,0.0697533358239048
"16020","Bollinger County, MO","Missouri","MO",5974.28983754925,14046.7941538115,0.0513788926029236
"17860","Boone County, MO","Missouri","MO",9777096.01734557,22987979.9795655,84.0830257491719
"41140","Buchanan County, MO","Missouri","MO",78132.2871770186,183705.207578661,0.67193766972236
"38740","Butler County, MO","Missouri","MO",14307.6093986387,33640.1563232929,0.123045440828293
"28140","Caldwell County, MO","Missouri","MO",7978.489007517,18759.081965299,0.0686150054646462
"27620","Callaway County, MO","Missouri","MO",603584.39083489,1419152.05372584,5.19082576118005
"29029","Camden County, MO","Missouri","MO",58855.6318199048,138381.793894663,0.506158433651181
"16020","Cape Girardeau County, MO","Missouri","MO",63481.2807529603,149257.65364657,0.545939014475458
"29033","Carroll County, MO","Missouri","MO",222563.734236147,523293.486912786,1.91404811443086
"29035","Carter County, MO","Missouri","MO",212826.352930953,500398.88445618,1.83030663520619
"28140","Cass County, MO","Missouri","MO",411075.41490176,966523.535320541,3.53524856815513
"29039","Cedar County, MO","Missouri","MO",6537.31529347747,15370.5837418346,0.0562209115239062
"29041","Chariton County, MO","Missouri","MO",24803.3944504641,58317.9232402931,0.213309192273991
"44180","Christian County, MO","Missouri","MO",610742.945790934,1435983.30072599,5.25238933380203
"29045","Clark County, MO","Missouri","MO",8233.08409484286,19357.687804902,0.0708045232156486
"28140","Clay County, MO","Missouri","MO",1497504.28728974,3520943.08110068,12.8785368706917
"28140","Clinton County, MO","Missouri","MO",312470.444703975,734682.805028958,2.68724582445418
"27620","Cole County, MO","Missouri","MO",456929.970686995,1074337.10373521,3.92959774790816
"17860","Cooper County, MO","Missouri","MO",285462.613629454,671181.794204157,2.4549784772133
"29055","Crawford County, MO","Missouri","MO",38213.1991120982,89847.1544705721,0.328633512364044
"29057","Dade County, MO","Missouri","MO",2048.3802072376,4816.16659087493,0.0176160697822433
"44180","Dallas County, MO","Missouri","MO",241836.994288729,568608.917531825,2.07979815088306
"29061","Daviess County, MO","Missouri","MO",17622.8470763115,41434.9675051241,0.151556484856279
"41140","DeKalb County, MO","Missouri","MO",37636.7960062924,88491.9112538833,0.323676445654115
"29065","Dent County, MO","Missouri","MO",22468.8362586273,52828.8928697348,0.193231991824195
"29067","Douglas County, MO","Missouri","MO",12304.982702108,28931.5657229022,0.105822851238129
"28380","Dunklin County, MO","Missouri","MO",23975.0163772538,56370.234629208,0.206185140844383
"41180","Franklin County, MO","Missouri","MO",1431849.89326525,3366575.98756619,12.3139090820812
