"CBSA_FIPS","CBSA_NAME","budg_CBET_cuts","budg_CHE_cuts","budg_NSF_cuts","econ_budg_CBET_cuts","econ_budg_CHE_cuts","econ_budg_NSF_cuts","jobs_budg_CBET_cuts","jobs_budg_CHE_cuts","jobs_budg_NSF_cuts"
"19055","Delaware County, IA",19502.5845666472,13648.6618859761,33151.2464526234,51486.8232559486,36032.467378977,87519.2906349257,0.270869230092322,0.189564748416335,0.460433978508658
"19060","Cumberland, MD-WV",14734.0095265057,10127.3809866476,24861.3905131533,38897.785149975,26736.2858047496,65634.0709547247,0.204639021201468,0.140658069258994,0.345297090460462
"19063","Emmet County, IA",92.8558867884635,255.660387329814,348.516274118278,245.139541121544,674.94342255071,920.082963672253,0.00128966509428422,0.00355083871291409,0.0048405038071983
"19065","Fayette County, IA",506.475600944201,761.030298905347,1267.50589984955,1337.09558649269,2009.11998911012,3346.21557560281,0.00703438334644724,0.0105698652625743,0.0176042486090215
"19067","Floyd County, IA",148.608415282771,475.646704928841,624.255120211611,392.326216346515,1255.70730101214,1648.03351735865,0.00206400576781626,0.00660620423512279,0.00867021000293905
"19069","Franklin County, IA",118.667197360672,338.58497741477,457.252174775442,313.281401032174,893.864340374994,1207.14574140717,0.00164815551889822,0.0047025691307607,0.00635072464965892
"19071","Fremont County, IA",118.481055006022,408.395792574117,526.876847580139,312.789985215899,1078.16489239567,1390.95487761157,0.00164557020841698,0.00567216378575163,0.0073177339941686
"19073","Greene County, IA",108.479312083034,309.755135085595,418.234447168629,286.385383899211,817.753556625971,1104.13894052518,0.00150665711226437,0.0043021546539666,0.00580881176623096
"19079","Hamilton County, IA",19130.3269608523,12957.7127912085,32088.0397520608,50504.0631766501,34208.3617687905,84712.4249454406,0.265698985567393,0.179968233211229,0.445667218778623
"19081","Hancock County, IA",207.341846260539,408.659530370276,616.001376630815,547.382474127823,1078.86116017753,1626.24363430535,0.00287974786472971,0.00567582681069828,0.00855557467542798
"19083","Hardin County, IA",355.443165018067,1204.81571213522,1560.25887715328,938.369955647697,3180.71348003697,4119.08343568467,0.00493671062525093,0.0167335515574336,0.0216702621826845
"19087","Henry County, IA",2699.88768633149,5311.68259843175,8011.57028476324,7127.70349191514,14022.8420598598,21150.545551775,0.0374984400879374,0.0737733694226632,0.111271809510601
"19089","Howard County, IA",283.821812820363,215.667668436435,499.489481256798,749.289585845759,569.362644672188,1318.65223051795,0.00394196962250505,0.00299538428383937,0.00693735390634442
"19091","Humboldt County, IA",88.8607912545168,278.129294179515,366.990085434031,234.592488911924,734.261336633919,968.853825545843,0.00123417765631273,0.00386290686360437,0.0050970845199171
"19093","Ida County, IA",90.7762908517564,149.61482671419,240.391117565947,239.649407848637,394.983142525463,634.6325503741,0.00126078181738551,0.00207798370436376,0.00333876552174926
"19095","Iowa County, IA",29166.3067030777,33179.5807420942,62345.8874451719,76999.0496961252,87594.0931591286,164593.142855254,0.405087593098302,0.460827510306864,0.865915103405165
"19097","Jackson County, IA",753.419809458509,1322.26652254355,2075.68633200206,1989.02829697046,3490.78361951497,5479.81191648544,0.0104641640202571,0.0183648128131049,0.0288289768333619
"19100","Dallas-Fort Worth-Arlington, TX",3073309.9213508,2750099.56490343,5823409.48625423,8113538.19236612,7260262.85134505,15373801.0437112,42.6848600187611,38.1958272903254,80.8806873090865
"19101","Jefferson County, IA",690.191823887369,1497.09934222984,2187.29116611721,1822.10641506266,3952.34226348677,5774.44867854942,0.00958599755399124,0.0207930464198588,0.0303790439738501
"19107","Keokuk County, IA",346.920103047736,1396.45463643367,1743.37473948141,915.869072046024,3686.64024018489,4602.50931223091,0.00481833476455189,0.019395203283801,0.0242135380483528
"19109","Kossuth County, IA",568.592836004839,947.098235678,1515.69107168284,1501.08508705277,2500.33934218992,4001.4244292427,0.00789712272228943,0.0131541421621944,0.0210512648844839
"19115","Louisa County, IA",2043.79819885389,3998.11757873294,6041.91577758682,5395.62724497426,10555.030407855,15950.6576528292,0.0283860860951929,0.0555294108157352,0.0839154969109281
"19117","Lucas County, IA",177.721582509034,657.821867371559,835.543449880593,469.184977823849,1736.64972986092,2205.83470768476,0.00246835531262547,0.00913641482460499,0.0116047701372305
"19119","Lyon County, IA",59.2405275030114,140.627051569445,199.867579072457,156.39499260795,371.255416143336,527.650408751286,0.000822785104208491,0.00195315349402008,0.00277593859822857
"19131","Mitchell County, IA",236.962110012044,570.55950427611,807.521614288154,625.579970431797,1506.27709128893,2131.85706172073,0.00329114041683395,0.00792443755939041,0.0112155779762244
"19133","Monona County, IA",134.104480300594,284.73953686308,418.844017163673,354.035827993567,751.712377318531,1105.7482053121,0.00186256222639713,0.003954715789765,0.00581727801616213
"19135","Monroe County, IA",266.58237376355,931.922226571722,1198.50460033527,703.777466735773,2460.27467814935,3164.05214488512,0.0037025329689382,0.0129433642579406,0.0166458972268788
"19137","Montgomery County, IA",303.909774442761,350.171982104659,654.081756547421,802.32180452889,924.454032756301,1726.77583728519,0.0042209690894828,0.0048634997514536,0.0090844688409364
"19140","Dalton, GA",11766.3315237845,8927.79833268737,20694.1298564719,31063.1152227911,23569.3875982946,54632.5028210858,0.163421271163674,0.123997199065102,0.287418470228776
"19141","O'Brien County, IA",320.23305974803,415.869110945021,736.10217069305,845.415277734798,1097.89445289485,1943.30973062965,0.0044476813853893,0.0057759598742364,0.0102236412596257
"19143","Osceola County, IA",0,16.659995668845,16.659995668845,0,43.9823885657509,43.9823885657509,0,0.000231388828733959,0.000231388828733959
"19145","Page County, IA",313.741562406866,559.391536624994,873.13309903186,828.277724754127,1476.79365668998,2305.07138144411,0.00435752170009537,0.00776932689756936,0.0121268485976647
"19147","Palo Alto County, IA",118.988151531265,264.43732628434,383.425477815606,314.128720042541,698.114541390658,1012.2432614332,0.00165261321571202,0.00367274064283806,0.00532535385855008
"19151","Pocahontas County, IA",59.2405275030114,288.777246085045,348.017773588057,156.39499260795,762.37192966452,918.76692227247,0.000822785104208491,0.00401079508451452,0.00483358018872301
"19157","Poweshiek County, IA",1126.30186239253,40339.5803716182,41465.8822340108,2973.43691671627,106496.492181072,109469.929097788,0.0156430814221184,0.560271949605809,0.575915031027927
"19159","Ringgold County, IA",148.153830902827,345.975360485744,494.12919138857,391.126113583462,913.374951682364,1304.50106526583,0.00205769209587259,0.00480521334007977,0.00686290543595237
"19161","Sac County, IA",166.227672448464,572.806791820462,739.034464268926,438.841055263945,1512.20993040602,1951.05098566996,0.00230871767289533,0.0079556498863953,0.0102643675592906
"19165","Shelby County, IA",390.66547118149,349.107964427129,739.773435608619,1031.35684391913,921.64502608762,1953.00187000675,0.00542590932196514,0.00484872172815456,0.0102746310501197
"19167","Sioux County, IA",210.063471241404,808.398626890243,1018.46209813165,554.567564077307,2134.17237499024,2688.73993906755,0.00291754821168617,0.0112277587068089,0.0141453069184951
"19171","Tama County, IA",503.691009107989,3535.14305614171,4038.8340652497,1329.74426404509,9332.77766821411,10662.5219322592,0.00699570845983318,0.0490992091130793,0.0560949175729125
"19173","Taylor County, IA",88.8607912545168,222.321866956554,311.18265821107,234.592488911924,586.929728765302,821.522217677226,0.00123417765631273,0.00308780370772991,0.00432198136404264
"19175","Union County, IA",414.18583375516,954.57981966893,1368.76565342409,1093.45060111362,2520.09072392598,3613.5413250396,0.00575258102437723,0.0132580530509574,0.0190106340753346
"19177","Van Buren County, IA",334.190206044667,344.978207167089,679.168413211756,882.262143957921,910.742466921116,1793.00461087904,0.00464153063950926,0.0047913639884318,0.00943289462794106
"19180","Danville, IL",74297.3744690547,83553.440767385,157850.81523644,196145.068598304,220581.083625896,416726.152224201,1.03190797873687,1.16046445510257,2.19237243383944
"19185","Wayne County, IA",59.2405275030114,237.935808092151,297.176335595162,156.39499260795,628.150533363278,784.545525971228,0.000822785104208491,0.00330466400127987,0.00412744910548836
"19189","Winnebago County, IA",177.721582509034,427.020658208156,604.74224071719,469.184977823849,1127.33453766953,1596.51951549338,0.00246835531262547,0.00593084247511328,0.00839919778773875
"19191","Winneshiek County, IA",282.205799058121,703.822331179511,986.028130237632,745.02330951344,1858.09095431391,2603.11426382735,0.00391952498691835,0.00977531015527099,0.0136948351421893
"19197","Wright County, IA",163.724744052099,265.341452304317,429.066196356416,432.233324297542,700.501434083398,1132.73475838094,0.00227395477850138,0.00368529794867107,0.00595925272717245
"19220","Danville, KY",8814.05548054176,4641.25469096796,13455.3101715097,23269.1064686303,12252.9123841554,35522.0188527857,0.122417437229747,0.0644618707078884,0.186879307937635
"19260","Danville, VA",63162.825575792,52235.7713746409,115398.596950433,166749.859520091,137902.436429052,304652.295949143,0.877261466330445,0.72549682464779,1.60275829097823
"19300","Daphne-Fairhope-Foley, AL",27416.5578717974,23536.4230465616,50952.9809183591,72379.7127815452,62136.1568429227,134515.869624468,0.380785525997187,0.326894764535578,0.707680290532765
"19340","Davenport-Moline-Rock Island, IA-IL",38895.8330996509,44523.1732587084,83419.0063583593,102684.999383078,117541.17740299,220226.176786069,0.540219904161818,0.61837740637095,1.15859731053277
"19430","Dayton-Kettering-Beavercreek, OH",241889.89208168,118659.302770084,360549.194851764,638589.315095636,313260.559313021,951849.874408657,3.35958183446778,1.64804587180672,5.0076277062745
"19460","Decatur, AL",40105.6240900507,12622.7268244661,52728.3509145167,105878.847597734,33323.9988165904,139202.846414324,0.557022556806259,0.175315650339806,0.732338207146065
"19500","Decatur, IL",16693.5688945453,31896.1052019218,48589.6740964671,44071.0218815997,84205.7177330735,128276.739614673,0.231855123535352,0.443001461137803,0.674856584673154
"19540","Decatur, IN",5928.46123796696,4392.74514562174,10321.2063835887,15651.1376682328,11596.8471844414,27247.9848526742,0.0823397394162078,0.0610103492447464,0.143350088660954
"19580","Defiance, OH",1241.33316301134,5885.62771731182,7126.96088032315,3277.11955034994,15538.0571737032,18815.1767240531,0.0172407383751575,0.0817448294071086,0.098985567782266
"19620","Del Rio, TX",7681.54575573709,5952.37601845849,13633.9217741956,20279.2807951459,15714.2726887304,35993.5534838763,0.106688135496348,0.0826718891452567,0.189360024641605
"19660","Deltona-Daytona Beach-Ormond Beach, FL",126117.323532067,56705.2195255723,182822.543057639,332949.734124656,149701.779547511,482651.513672167,1.75162949350093,0.787572493410726,2.53920198691165
"19700","Deming, NM",2267.89234517419,1319.2648735796,3587.15721875379,5987.23579125986,3482.85926625014,9470.09505751,0.0314985047940859,0.0183231232441611,0.049821628038247
"19740","Denver-Aurora-Centennial, CO",2973359.30136656,1394106.19642041,4367465.49778697,7849668.55560772,3680440.35854987,11530108.9141576,41.2966569634244,19.3625860613945,60.659243024819
"19760","DeRidder, LA",740.772156044327,1452.48266252317,2193.25481856749,1955.63849195702,3834.55422906116,5790.19272101818,0.0102885021672823,0.0201733703128218,0.0304618724801041
"19780","Des Moines-West Des Moines, IA",414925.651615519,307334.31827748,722259.969892999,1095403.72026497,811362.600252546,1906766.32051752,5.76285627243777,4.26853219829833,10.0313884707361
"19810","Detroit Lakes, MN",4878.3118433792,6821.79414320406,11700.1059865833,12878.7432665211,18009.5365380587,30888.2798045798,0.0677543311580445,0.0947471408778342,0.162501472035879
"19820","Detroit-Warren-Dearborn, MI",2544973.27223101,2413489.59753991,4958462.86977092,6718729.43868988,6371612.53750535,13090341.9761952,35.3468510032085,33.5206888547209,68.8675398579295
"19860","Dickinson, ND",1888.54666792366,2663.29765412585,4551.84432204951,4985.76320331846,7031.10580689226,12016.8690102107,0.0262298148322731,0.0369902451961924,0.0632200600284655
"19940","Dixon, IL",9338.63517469946,6289.50164787668,15628.1368225761,24653.9968612066,16604.2843503944,41258.281211601,0.12970326631527,0.0873541895538427,0.217057455869113
"19980","Dodge City, KS",1281.25135673662,1662.38352126228,2943.6348779989,3382.50358178468,4388.69249613241,7771.19607791709,0.0177951577324531,0.0230886600175316,0.0408838177499847
"20001","Allen County, KS",1944.45282836423,2260.43323750066,4204.88606586489,5133.35546688157,5967.54374700174,11100.8992138833,0.0270062892828365,0.0313949060763981,0.0584011953592346
"20003","Anderson County, KS",401.47622994811,285.055131665569,686.531361613679,1059.89724706301,752.545547597103,1812.44279466011,0.0055760587492793,0.00395909905091068,0.00953515780018998
"20007","Barber County, KS",1357.38938944459,1346.31194771692,2703.70133716151,3583.50798813372,3554.26354197266,7137.77153010638,0.0188526304089527,0.0186987770516238,0.0375514074605765
"20011","Bourbon County, KS",2036.09305494873,2152.87115707057,4188.9642120193,5375.28566506465,5683.57985466631,11058.865519731,0.0282790702076212,0.0299009882926468,0.0581800585002681
"20013","Brown County, KS",2525.19654630101,2578.32535442668,5103.52190072769,6666.51888223467,6806.77893568645,13473.2978179211,0.0350721742541807,0.0358100743670373,0.070882248621218
"20019","Chautauqua County, KS",401.47622994811,285.055131665569,686.531361613679,1059.89724706301,752.545547597103,1812.44279466011,0.0055760587492793,0.00395909905091068,0.00953515780018998
"20020","Dothan, AL",18272.2843386385,9039.73861830563,27312.0229569441,48238.8306540057,23864.9099523269,72103.7406063325,0.253781726925535,0.125551925254245,0.37933365217978
"20023","Cheyenne County, KS",392.904598978345,285.055131665569,677.959730643915,1037.26814130283,752.545547597103,1789.81368889993,0.00545700831914369,0.00395909905091068,0.00941610737005437
"20025","Clark County, KS",785.809197956691,570.110263331138,1355.91946128783,2074.53628260566,1505.0910951942,3579.62737779987,0.0109140166382874,0.00791819810182137,0.0188322147401087
"20027","Clay County, KS",10643.6774876448,7777.67385465695,18421.3513423018,28099.3085673823,20533.0589762944,48632.3675436766,0.147828853995067,0.108023247981347,0.255852101976413
"20029","Cloud County, KS",2412.98218925575,2130.75662998075,4543.7388192365,6370.27297963517,5625.19750314918,11995.4704827844,0.0335136415174409,0.029593842083066,0.0631074836005069
"20031","Coffey County, KS",3841.12963639869,4863.81707010352,8704.9467065022,10140.5822400925,12840.4770650733,22981.0593051658,0.0533490227277595,0.0675530148625489,0.120902037590308
"20039","Decatur County, KS",797.538847143136,894.096698941078,1691.63554608421,2105.50255645788,2360.41528520445,4465.91784166233,0.0110769284325436,0.012418009707515,0.0234949381400585
"20041","Dickinson County, KS",7649.93858904123,6653.38050752075,14303.319096562,20195.8378750688,17564.9245398548,37760.7624149236,0.106249147070017,0.0924080626044548,0.198657209674472
"20047","Edwards County, KS",392.904598978345,285.055131665569,677.959730643915,1037.26814130283,752.545547597103,1789.81368889993,0.00545700831914369,0.00395909905091068,0.00941610737005437
"20049","Elk County, KS",35.2533152294639,79.6226275228444,114.875942752308,93.0687522057847,210.203736660309,303.272488866094,0.000489629378186999,0.00110586982670617,0.00159549920489317
"20053","Ellsworth County, KS",1245.99804150716,1582.76089373943,2828.75893524659,3289.43482957889,4178.4887594721,7467.923589051,0.0173055283542661,0.0219827901908255,0.0392883185450915
"20060","Douglas, GA",2470.73080887762,3289.46321112599,5760.19402000362,6522.72933543692,8684.18287737262,15206.9122128095,0.0343157056788559,0.0456869890434166,0.0800026947222724
"20063","Gove County, KS",43.8249461992283,79.6226275228444,123.447573722073,115.697857965963,210.203736660309,325.901594626272,0.000608679808322615,0.00110586982670617,0.00171454963502879
"20065","Graham County, KS",392.904598978345,285.055131665569,677.959730643915,1037.26814130283,752.545547597103,1789.81368889993,0.00545700831914369,0.00395909905091068,0.00941610737005437
"20067","Grant County, KS",1611.0931589576,2114.19407078856,3725.28722974617,4253.28593964807,5581.47234688181,9834.75828652988,0.0223762938744111,0.02936380653873,0.0517401004131412
"20069","Gray County, KS",52.6955347697598,41.4915585854119,94.1870933551717,139.116211792166,109.537714665487,248.653926457653,0.000731882427357775,0.000576271647019609,0.00130815407437738
"20073","Greenwood County, KS",811.524090865984,570.110263331138,1381.63435419712,2142.4235998862,1505.0910951942,3647.5146950804,0.0112711679286942,0.00791819810182137,0.0191893660305156
"20075","Hamilton County, KS",0,8.51088711034015,8.51088711034015,0,22.468741971298,22.468741971298,0,0.000118206765421391,0.000118206765421391
"20077","Harper County, KS",211.519891376783,498.603990878358,710.123882255142,558.412513234708,1316.31453591887,1874.72704915357,0.00293777626912199,0.00692505542886609,0.00986283169798808
"20081","Haskell County, KS",428.344056562459,369.678500658933,798.022557221392,1130.82830932489,975.951241739583,2106.77955106447,0.00594922300781193,0.00513442362026296,0.0110836466280749
"20083","Hodgeman County, KS",809.268496329583,1218.08313455102,2027.3516308806,2136.4688303101,3215.73947521469,5352.20830552479,0.0112398402267998,0.0169178213132086,0.0281576615400084
"20089","Jewell County, KS",1575.90421139827,1140.22052666228,2716.12473806055,4160.38711809142,3010.18219038842,7170.56930847984,0.0218875584916426,0.0158363962036428,0.0377239546952854
"20093","Kearny County, KS",21.6707030107939,18.1685023014765,39.8392053122704,57.2106559484959,47.9648460758981,105.175502024394,0.000300981986261026,0.00025234030974273,0.000553322296003756
"20095","Kingman County, KS",521.843152667444,531.73480664184,1053.57795930928,1377.66592304205,1403.77988953446,2781.44581257651,0.00724782156482561,0.00738520564780334,0.014633027212629
"20097","Kiowa County, KS",813.554311814465,1218.08313455102,2031.63744636549,2147.78338319019,3215.73947521469,5363.52285840488,0.0112993654418676,0.0169178213132086,0.0282171867550762
"20099","Labette County, KS",1974.89038707844,2281.55360808488,4256.44399516332,5213.71062188709,6023.30152534407,11237.0121472312,0.0274290331538673,0.0316882445567344,0.0591172777106017
"20100","Dover, DE",257449.913943216,71251.1034128479,328701.017356064,679667.772810089,188102.913009918,867770.685820008,3.57569324921133,0.989598658511776,4.56529190772311
"20105","Lincoln County, KS",39.5391307143461,79.6226275228444,119.16175823719,104.383305085874,210.203736660309,314.587041746183,0.000549154593254807,0.00110586982670617,0.00165502441996098
"20109","Logan County, KS",1202.17309530793,1503.13826621659,2705.31136152452,3173.73697161293,3968.2850228118,7142.02199442473,0.0166968485459435,0.0208769203641193,0.0375737689100627
"20115","Marion County, KS",4443.66163145138,4636.23163293401,9079.89326438539,11731.2667070316,12239.6515109458,23970.9182179774,0.061717522659047,0.0643921060129724,0.126109628672019
"20117","Marshall County, KS",3945.06145445478,3174.53775226563,7119.59920672042,10414.9622397606,8380.77966598127,18795.7419057419,0.0547925202007609,0.0440908021148005,0.0988833223155614
"20123","Mitchell County, KS",1583.34804509983,1465.76963443595,3049.11767953578,4180.03883906354,3869.63183491091,8049.67067397446,0.0219909450708309,0.0203579115893882,0.0423488566602192
"20125","Montgomery County, KS",4992.01098681746,5218.51678345964,10210.5277702771,13178.9090051981,13776.8843083334,26955.7933135315,0.0693334859280203,0.0724793997702727,0.141812885698293
"20127","Morris County, KS",3965.362734611,3498.52418787558,7463.88692248657,10468.557619373,9236.10385599152,19704.6614753646,0.0550744824251527,0.0485906137204941,0.103665096145647
"20129","Morton County, KS",224.898967835891,45.7615956260098,270.660563461901,593.733275086752,120.810612452666,714.543887539418,0.00312359677549848,0.000635577717027915,0.0037591744925264
"20131","Nemaha County, KS",877.969112068746,1235.32586695373,2113.29497902247,2317.83845586149,3261.26028875784,5579.09874461932,0.0121940154453992,0.0171573037076906,0.0293513191530899
"20133","Neosho County, KS",2210.42978760819,2224.69467979534,4435.12446740352,5835.53463928561,5873.19395465969,11708.7285939453,0.0307004137167803,0.0308985372193797,0.06159895093616
"20137","Norton County, KS",401.47622994811,285.055131665569,686.531361613679,1059.89724706301,752.545547597103,1812.44279466011,0.0055760587492793,0.00395909905091068,0.00953515780018998
"20140","Dublin, GA",5888.20552193622,7510.90112413188,13399.1066460681,15544.8625779116,19828.7789677082,35373.6415456198,0.0817806322491141,0.104318071168498,0.186098703417612
"20141","Osborne County, KS",392.904598978345,285.055131665569,677.959730643915,1037.26814130283,752.545547597103,1789.81368889993,0.00545700831914369,0.00395909905091068,0.00941610737005437
"20145","Pawnee County, KS",818.967924567547,894.096698941078,1713.06462350863,2162.07532085833,2360.41528520445,4522.49060606277,0.0113745545078826,0.012418009707515,0.0237925642153976
"20147","Phillips County, KS",807.479900967485,570.110263331138,1377.59016429862,2131.74693855416,1505.0910951942,3636.83803374836,0.0112149986245484,0.00791819810182137,0.0191331967263698
"20151","Pratt County, KS",432.629872047341,371.692737955397,804.322610002738,1142.14286220498,981.268828202249,2123.41169040723,0.00600874822287974,0.0051623991382694,0.0111711473611491
"20153","Rawlins County, KS",397.190414463228,285.055131665569,682.245546128797,1048.58269418292,752.545547597103,1801.12824178002,0.00551653353421149,0.00395909905091068,0.00947563258512218
"20157","Republic County, KS",3163.53807198297,2604.42748893449,5767.96556091746,8351.74051003504,6875.68857078705,15227.4290808221,0.0439380287775412,0.036172604012979,0.0801106327905202
"20159","Rice County, KS",847.019031681831,666.549667708532,1513.56869939036,2236.13024364003,1759.69112275053,3995.82136639056,0.0117641532178032,0.00925763427372962,0.0210217874915328
"20167","Russell County, KS",1348.40830688556,1610.38975113712,2958.79805802269,3559.79793017789,4251.42894300201,7811.2268731799,0.0187278931511884,0.022366524321349,0.0410944174725374
"20171","Scott County, KS",790.095013441573,578.621150441478,1368.71616388305,2085.85083548575,1527.5598371655,3613.41067265126,0.0109735418533552,0.00803640486724276,0.0190099467205979
"20179","Sheridan County, KS",444.092228758192,310.811829443971,754.904058202163,1172.40348392163,820.543229732084,1992.94671365371,0.00616794762164155,0.0043168309644996,0.0104847785861411
"20180","DuBois, PA",127433.094353176,62888.5917353936,190321.68608857,336423.369092386,166025.882181439,502449.251273825,1.76990408823856,0.873452662991578,2.64335675123014
"20181","Sherman County, KS",1178.71379693504,855.165394996708,2033.87919193174,3111.8044239085,2257.63664279131,5369.4410666998,0.0163710249574311,0.011877297152732,0.0282483221101631
"20183","Smith County, KS",392.904598978345,285.055131665569,677.959730643915,1037.26814130283,752.545547597103,1789.81368889993,0.00545700831914369,0.00395909905091068,0.00941610737005437
"20185","Stafford County, KS",74.7924459438099,159.245255045689,234.037700989498,197.452057291658,420.407473320618,617.859530612276,0.0010387839714418,0.00221173965341234,0.00325052362485414
"20189","Stevens County, KS",790.095013441573,570.110263331138,1360.20527677271,2085.85083548575,1505.0910951942,3590.94193067996,0.0109735418533552,0.00791819810182137,0.0188917399551765
"20193","Thomas County, KS",1611.15752662773,1219.84315418512,2831.00068081285,4253.45587029721,3220.38592704873,7473.84179734593,0.0223771878698296,0.0169422660303489,0.0393194539001785
"20195","Trego County, KS",51.1876297798462,25.756697778402,76.9443275582482,135.135342618794,67.9976821349814,203.133024753775,0.000710939302497864,0.000357731913588917,0.00106867121608678
"20201","Washington County, KS",7465.18738058857,5416.04750164582,12881.2348822344,19708.0946847538,14298.365404345,34006.4600890988,0.10368315806373,0.075222881967303,0.178906040031033
"20205","Wilson County, KS",505.383212604277,768.286822321198,1273.67003492547,1334.21168127529,2028.27721092796,3362.48889220325,0.00701921128617051,0.0106706503100166,0.0176898615961871
"20207","Woodson County, KS",790.095013441573,570.110263331138,1360.20527677271,2085.85083548575,1505.0910951942,3590.94193067996,0.0109735418533552,0.00791819810182137,0.0188917399551765
"20220","Dubuque, IA",23563.3394836805,21559.488271453,45122.8277551335,62207.2162369164,56917.0490366359,119124.265273552,0.327268603940006,0.299437337103514,0.62670594104352
"20260","Duluth, MN-WI",112454.305015247,150667.269260141,263121.574275388,296879.365240253,397761.590846771,694640.956087024,1.56186534743399,2.0926009619464,3.65446630938039
"20300","Dumas, TX",1516.20050935091,568.210023288581,2084.41053263949,4002.7693446864,1500.07446148185,5502.84380616825,0.0210583404076515,0.00789180587900807,0.0289501462866596
"20340","Duncan, OK",2316.15017999786,899.022632566119,3215.17281256398,6114.63647519436,2373.41974997455,8488.05622516892,0.0321687524999703,0.0124864254523072,0.0446551779522775
"20420","Durango, CO",9782.32499908396,51443.5313992744,61225.8563983584,25825.3379975816,135810.922894084,161636.260891666,0.135865624987277,0.714493491656589,0.850359116643866
"20460","Durant, OK",2788.76741177616,1462.48931401937,4251.25672579553,7362.34596708907,3860.97178901115,11223.3177561002,0.0387328807191133,0.0203123515836024,0.0590452323027158
"20500","Durham-Chapel Hill, NC",1570066.4524751,3789629.83426063,5359696.28673573,4144975.43453426,10004622.7624481,14149598.1969823,21.8064785065986,52.6337476980643,74.4402262046629
"20540","Dyersburg, TN",4513.40769586979,1498.38594797625,6011.79364384605,11915.3963170963,3955.73890265731,15871.1352197536,0.0626862179981916,0.0208109159441146,0.0834971339423062
"20580","Eagle Pass, TX",1789.228069491,1390.57017515265,3179.79824464365,4723.56210345623,3671.105262403,8394.66736585923,0.0248503898540416,0.0193134746548979,0.0441638645089396
"20660","Easton, MD",34040.7800986672,15395.4061379772,49436.1862366444,89867.6594604813,40643.8722042598,130511.531664741,0.472788612481488,0.213825085249683,0.686613697731172
"20700","East Stroudsburg, PA",47435.9297163004,33194.1010445711,80630.0307608715,125230.854451033,87632.4267576676,212863.281208701,0.658832357170839,0.461029181174598,1.11986153834544
"20740","Eau Claire, WI",15135.1860525668,109635.550867203,124770.73691977,39956.8911787765,289437.854289417,329394.745468194,0.210210917396762,1.52271598426671,1.73292690166348
"20780","Edwards, CO",10291.0565433376,5227.83642765077,15518.8929709884,27168.3892744114,13801.488168998,40969.8774434094,0.142931340879689,0.0726088392729273,0.215540180152617
"20820","Effingham, IL",10320.6910709901,14571.3795129985,24892.0705839886,27246.6244274139,38468.441914316,65715.0663417298,0.143342931541529,0.202380271013868,0.345723202555397
"20900","El Campo, TX",9617.58237601182,6175.82299961138,15793.4053756232,25390.4174726712,16304.172718974,41694.5901916452,0.133577533000164,0.0857753194390469,0.219352852439211
"20940","El Centro, CA",25955.5223902031,29984.6506108507,55940.1730010537,68522.5791101362,79159.4776126457,147682.056722782,0.360493366530598,0.416453480706259,0.776946847236857
"20980","El Dorado, AR",698.965749628326,760.051295998851,1459.01704562718,1845.26957901878,2006.53542143697,3851.80500045575,0.00970785763372675,0.010556267999984,0.0202641256337108
"21001","Adair County, KY",1243.42628125401,594.73916379529,1838.1654450493,3282.64538251058,1570.11139241957,4852.75677493014,0.0172698094618612,0.00826026616382348,0.0255300756256847
"21020","Elizabeth City, NC",17998.0045537404,12698.7948414645,30696.7993952048,47514.7320218746,33524.8183814662,81039.5504033407,0.249972285468616,0.176372150575895,0.426344436044511
"21025","Breathitt County, KY",15.5009383292198,112.133225458012,127.634163787232,40.9224771891404,296.031715209151,336.954192398292,0.000215290810128053,0.00155740590913905,0.00177269671926711
"21027","Breckinridge County, KY",1445.33640818182,1087.90453672201,2533.24094490384,3815.68811760002,2872.06797694612,6687.75609454613,0.0200741167803031,0.0151097852322502,0.0351839020125533
"21033","Caldwell County, KY",44.8201595177813,855.432100632458,900.252260150239,118.325221126943,2258.34074566969,2376.66596679663,0.00062250221552474,0.011881001397673,0.0125035036131978
"21041","Carroll County, KY",923.917354219884,878.680672249274,1802.59802646916,2439.14181514049,2319.71697473808,4758.85878987858,0.0128321854752762,0.0122038982256844,0.0250360837009605
"21045","Casey County, KY",1724.58473545118,1299.86576766999,3024.45050312117,4552.90370159111,3431.64562664877,7984.54932823988,0.0239525657701553,0.0180536912176387,0.042006256987794
"21053","Clinton County, KY",386.517007707552,177.593144683879,564.110152391431,1020.40490034794,468.84590196544,1489.25080231338,0.005368291773716,0.00246657145394276,0.00783486322765877
"21055","Crittenden County, KY",282.898822889338,1355.14096333872,1638.03978622806,746.852892427854,3577.57214321421,4324.42503564207,0.00392915031790748,0.0188214022685933,0.0227505525865008
"21057","Cumberland County, KY",715.020309662232,299.207858875665,1014.2281685379,1887.65361750829,789.908747431756,2677.56236494005,0.00993083763419767,0.00415566470660646,0.0140865023408041
"21060","Elizabethtown, KY",10961.0213310948,10262.0387552398,21223.0600863346,28937.0963140902,27091.7823138331,56028.8786279233,0.152236407376316,0.142528316044997,0.294764723421314
"21063","Elliott County, KY",597.732875506826,207.374606538209,805.107482045035,1578.01479133802,547.468961260872,2125.48375259889,0.00830184549315036,0.00288020286858624,0.0111820483617366
